run_id,policy_size,policy,exitCode,execTime,gasCost,gasPrice,etherCost,gasLimit,timestamp
587,6, or  or  or atributo0082 atributo0062 and atributo0018 atributo0056 and atributo0056 atributo0028,0,2837,1654690,32203857762,5.138173234489024e-05,124743880,1606263523808
588,6, or atributo0080 and and atributo0057  or atributo0077  or atributo0030 atributo0029 atributo0017,0,1195,934922,32203857762,2.9031366580658295e-05,124743880,1606263533632
589,6, or  or atributo0049 atributo0052 and  or atributo0021 atributo0056  or atributo0033 atributo0021,0,1200,934922,32203857762,2.9031366580658295e-05,124743880,1606263542195
590,6, or and  or atributo0040 atributo0014 atributo0030 and and atributo0084 atributo0073 atributo0053,0,2070,1345265,32203857762,4.177341143232193e-05,124743880,1606263550704
591,6,and  or atributo0034 atributo0017 and atributo0084 and atributo0083  or atributo0075 atributo0012,0,3921,2354337,32203857762,7.31072971877946e-05,124743880,1606263560758
592,6,and atributo0055 and and  or atributo0052 atributo0037 atributo0076 and atributo0053 atributo0029,0,3608,2354349,32203857762,7.31076698139591e-05,124743880,1606263574290
593,6,and and atributo0042 atributo0033  or and atributo0066 atributo0030  or atributo0074 atributo0029,0,3776,2354337,32203857762,7.31072971877946e-05,124743880,1606263587824
594,6,and and  or atributo0012 atributo0049 and atributo0099  or atributo0057 atributo0092 atributo0000,0,3249,2354337,32203857762,7.31072971877946e-05,124743880,1606263601317
595,6,and  or and atributo0065 and atributo0037 atributo0082 atributo0083 and atributo0091 atributo0010,0,3146,2354349,32203857762,7.31076698139591e-05,124743880,1606263613477
596,6, or atributo0073  or atributo0058 and  or atributo0048 atributo0040 and atributo0050 atributo0038,0,1901,1345265,32203857762,4.177341143232193e-05,124743880,1606263626080
597,6, or and  or  or atributo0080 atributo0066 atributo0013  or atributo0026 atributo0084 atributo0010,0,1250,934922,32203857762,2.9031366580658295e-05,124743880,1606263634983
598,6,and and atributo0067 and atributo0098 atributo0058 and atributo0013  or atributo0014 atributo0066,0,3508,2354349,32203857762,7.31076698139591e-05,124743880,1606263644224
599,6, or atributo0023  or and atributo0016 atributo0065 and atributo0056 and atributo0033 atributo0077,0,3242,1984308,32203857762,6.161708993577315e-05,124743880,1606263656131
600,7, or and and and atributo0019 atributo0035 atributo0074  or atributo0031 atributo0031  or atributo0003 atributo0094,0,1068,934922,32203857762,2.9031366580658295e-05,124743880,1606263666613
601,7, or and atributo0085 atributo0051  or  or  or atributo0043 atributo0084 atributo0095  or atributo0000 atributo0071,0,942,934922,32203857762,2.9031366580658295e-05,124743880,1606263672968
602,7, or and atributo0063 atributo0019  or  or atributo0014  or atributo0099 atributo0047  or atributo0003 atributo0080,0,1000,934922,32203857762,2.9031366580658295e-05,124743880,1606263679732
603,7, or and  or atributo0096 atributo0097 atributo0065 and and atributo0066 and atributo0012 atributo0056 atributo0005,0,1601,1345265,32203857762,4.177341143232193e-05,124743880,1606263686481
604,7,and  or  or atributo0048 atributo0029 and atributo0030 and atributo0013 atributo0093 and atributo0052 atributo0001,0,3895,2683981,32203857762,8.334346213536726e-05,124743880,1606263694739
605,7, or  or atributo0006  or atributo0058  or atributo0062 atributo0087 and and atributo0042 atributo0080 atributo0050,0,2017,1345265,32203857762,4.177341143232193e-05,124743880,1606263706998
606,7, or  or atributo0023  or atributo0094 atributo0037  or atributo0012  or atributo0088 and atributo0082 atributo0093,0,1723,1345265,32203857762,4.177341143232193e-05,124743880,1606263715115
607,7,and and atributo0094 and and atributo0078 atributo0017 atributo0055  or and atributo0000 atributo0023 atributo0013,0,4041,2683993,32203857762,8.334383476153175e-05,124743880,1606263723577
608,7,and and atributo0045 atributo0097 and  or  or atributo0049 atributo0003 atributo0061 and atributo0047 atributo0057,0,4477,2683981,32203857762,8.334346213536726e-05,124743880,1606263737475
609,7, or  or  or and atributo0016 atributo0091  or atributo0068  or atributo0085 atributo0079 atributo0013 atributo0000,0,1321,934922,32203857762,2.9031366580658295e-05,124743880,1606263751680
610,7, or and atributo0099  or and  or atributo0031 atributo0011 atributo0036 atributo0017  or atributo0040 atributo0048,0,946,934922,32203857762,2.9031366580658295e-05,124743880,1606263758718
611,7, or  or and  or atributo0077 atributo0057 and atributo0090 atributo0066 and atributo0054 atributo0044 atributo0043,0,1809,1345265,32203857762,4.177341143232193e-05,124743880,1606263766114
612,7,and and  or atributo0026 atributo0073 atributo0092  or  or atributo0012 atributo0027 and atributo0000 atributo0053,0,3535,2683969,32203857762,8.334308950920276e-05,124743880,1606263774209
613,7,and  or  or atributo0086 atributo0036  or atributo0076 atributo0095 and atributo0069  or atributo0056 atributo0029,0,4078,2683957,32203857762,8.334271688303826e-05,124743880,1606263786548
614,7, or and atributo0084 atributo0030 and and atributo0062 atributo0007  or atributo0004 and atributo0088 atributo0015,0,2008,1345265,32203857762,4.177341143232193e-05,124743880,1606263800964
615,7,and atributo0064  or  or atributo0012 atributo0010 and and atributo0042 atributo0064  or atributo0050 atributo0048,0,4154,2683969,32203857762,8.334308950920276e-05,124743880,1606263810000
616,7,and and atributo0007 atributo0099 and  or  or atributo0007 atributo0069 atributo0078 and atributo0018 atributo0021,0,4212,2683981,32203857762,8.334346213536726e-05,124743880,1606263823779
617,7,and and atributo0001  or  or  or atributo0097 atributo0090 atributo0045 and atributo0057 atributo0086 atributo0034,0,3507,2683969,32203857762,8.334308950920276e-05,124743880,1606263836787
618,7,and atributo0020  or and  or atributo0025 atributo0050 atributo0022 and atributo0044 and atributo0002 atributo0097,0,3809,2683981,32203857762,8.334346213536726e-05,124743880,1606263851901
619,7, or atributo0049  or  or atributo0086  or  or atributo0035 atributo0089 and atributo0079 atributo0048 atributo0014,0,1722,1345265,32203857762,4.177341143232193e-05,124743880,1606263863935
620,7, or atributo0019 and  or  or atributo0090 and atributo0080 atributo0098 atributo0015  or atributo0046 atributo0089,0,934,934922,32203857762,2.9031366580658295e-05,124743880,1606263872451
621,7, or  or atributo0001 atributo0059 and and atributo0037 and atributo0051 atributo0010  or atributo0017 atributo0009,0,1131,934922,32203857762,2.9031366580658295e-05,124743880,1606263879301
622,7,and atributo0029 and and atributo0008  or and atributo0022 and atributo0036 atributo0056 atributo0024 atributo0020,0,4238,2683993,32203857762,8.334383476153175e-05,124743880,1606263887066
623,7,and and atributo0061 and and atributo0048 atributo0073 atributo0005 and atributo0098  or atributo0042 atributo0071,0,4141,2683993,32203857762,8.334383476153175e-05,124743880,1606263899866
624,7, or and and  or atributo0010 atributo0029 and atributo0096 atributo0017 atributo0036  or atributo0067 atributo0059,0,1377,934922,32203857762,2.9031366580658295e-05,124743880,1606263912719
625,7, or  or  or atributo0032  or atributo0000 and atributo0075  or atributo0026 atributo0090 atributo0013 atributo0022,0,1140,934922,32203857762,2.9031366580658295e-05,124743880,1606263920091
626,7, or  or and atributo0042 atributo0099 and  or atributo0019 and atributo0041 atributo0062 atributo0033 atributo0057,0,1569,1345265,32203857762,4.177341143232193e-05,124743880,1606263928638
627,7, or atributo0006 and and atributo0046 and atributo0077  or atributo0032 atributo0070 and atributo0077 atributo0014,0,2217,1345265,32203857762,4.177341143232193e-05,124743880,1606263937235
628,7,and and atributo0040 atributo0025  or atributo0091 and  or atributo0002 and atributo0050 atributo0013 atributo0031,0,3660,2683981,32203857762,8.334346213536726e-05,124743880,1606263949872
629,7,and  or  or and atributo0012 atributo0093 atributo0096  or atributo0007 atributo0073 and atributo0071 atributo0064,0,3604,2683969,32203857762,8.334308950920276e-05,124743880,1606263962058
630,7,and  or atributo0035  or atributo0059 and atributo0057  or atributo0071 atributo0013  or atributo0034 atributo0043,0,3737,2683957,32203857762,8.334271688303826e-05,124743880,1606263974013
631,7,and and atributo0048  or atributo0003  or atributo0026 atributo0036 and  or atributo0051 atributo0044 atributo0092,0,3342,2683969,32203857762,8.334308950920276e-05,124743880,1606263986818
632,7,and and and atributo0059 atributo0031  or atributo0007 atributo0080 and atributo0078 and atributo0023 atributo0098,0,3466,2683993,32203857762,8.334383476153175e-05,124743880,1606264000499
633,7, or and  or atributo0091 and atributo0075 and and atributo0063 atributo0081 atributo0025 atributo0076 atributo0011,0,1541,1345265,32203857762,4.177341143232193e-05,124743880,1606264012842
634,7, or  or  or atributo0028 atributo0087  or atributo0033 atributo0086  or and atributo0048 atributo0082 atributo0020,0,1712,1345265,32203857762,4.177341143232193e-05,124743880,1606264021096
635,7, or  or and atributo0037  or atributo0000 atributo0034 atributo0027 and and atributo0076 atributo0094 atributo0003,0,1624,1345265,32203857762,4.177341143232193e-05,124743880,1606264029607
636,7,and and and and atributo0091 atributo0075 and atributo0071 atributo0054 and atributo0020 atributo0034 atributo0047,0,3869,2684005,32203857762,8.334420738769626e-05,124743880,1606264038731
637,7,and and  or atributo0088 atributo0013 and atributo0056 and atributo0014 and atributo0092 atributo0004 atributo0046,0,3937,2683993,32203857762,8.334383476153175e-05,124743880,1606264051472
638,7,and and and atributo0010 atributo0010  or  or atributo0098 atributo0055 and atributo0073 atributo0009 atributo0055,0,3535,2683981,32203857762,8.334346213536726e-05,124743880,1606264065571
639,7,and atributo0057  or  or atributo0064 atributo0018  or and atributo0083 atributo0000 and atributo0029 atributo0039,0,4613,2683969,32203857762,8.334308950920276e-05,124743880,1606264080155
640,7, or and atributo0012 atributo0023 and  or  or atributo0046 atributo0006 and atributo0069 atributo0053 atributo0045,0,1764,1345265,32203857762,4.177341143232193e-05,124743880,1606264095322
641,7, or  or atributo0016 atributo0076  or  or  or atributo0031  or atributo0099 atributo0022 atributo0061 atributo0095,0,1165,934922,32203857762,2.9031366580658295e-05,124743880,1606264104311
642,7,and and atributo0008 and atributo0082 atributo0029  or and  or atributo0065 atributo0048 atributo0094 atributo0033,0,3899,2683981,32203857762,8.334346213536726e-05,124743880,1606264112482
643,7, or and  or  or atributo0089 atributo0081 atributo0019  or and atributo0050 atributo0071 atributo0018 atributo0006,0,2357,1345265,32203857762,4.177341143232193e-05,124743880,1606264126737
644,7, or  or  or atributo0037 atributo0073 atributo0025 and and atributo0068 atributo0029 and atributo0057 atributo0050,0,2613,1654690,32203857762,5.138173234489024e-05,124743880,1606264136406
645,7, or atributo0051 and  or atributo0043 and atributo0047 atributo0032 and  or atributo0052 atributo0065 atributo0027,0,1105,934922,32203857762,2.9031366580658295e-05,124743880,1606264145907
646,7, or and and atributo0053 atributo0047 and and atributo0065 atributo0073  or atributo0030 atributo0057 atributo0067,0,2052,934922,32203857762,2.9031366580658295e-05,124743880,1606264153325
647,7, or and atributo0010 and atributo0098 atributo0065  or atributo0035 and atributo0041  or atributo0059 atributo0047,0,1549,934922,32203857762,2.9031366580658295e-05,124743880,1606264161291
648,7, or  or  or  or atributo0063 atributo0026 atributo0072 atributo0066  or and atributo0059 atributo0008 atributo0055,0,2356,1345265,32203857762,4.177341143232193e-05,124743880,1606264169398
649,7,and atributo0040  or  or atributo0057 atributo0022 and  or atributo0069  or atributo0095 atributo0046 atributo0009,0,4952,2683957,32203857762,8.334271688303826e-05,124743880,1606264179448
650,7, or and atributo0022 and and atributo0029 atributo0080 atributo0050  or atributo0046  or atributo0046 atributo0004,0,1095,934922,32203857762,2.9031366580658295e-05,124743880,1606264193935
651,7,and and atributo0065 atributo0040  or and and atributo0006 atributo0067 atributo0044 and atributo0035 atributo0011,0,4136,2683993,32203857762,8.334383476153175e-05,124743880,1606264202015
652,7,and  or atributo0027 atributo0059  or  or atributo0096  or atributo0007 and atributo0048 atributo0079 atributo0014,0,3817,2683957,32203857762,8.334271688303826e-05,124743880,1606264215684
653,7, or  or atributo0036 and atributo0002 atributo0065 and and atributo0055 atributo0080  or atributo0084 atributo0081,0,1099,934922,32203857762,2.9031366580658295e-05,124743880,1606264228562
654,7,and  or and atributo0052  or  or atributo0035 atributo0075 atributo0061 and atributo0098 atributo0061 atributo0042,0,4134,2683969,32203857762,8.334308950920276e-05,124743880,1606264236690
655,7, or  or and atributo0042  or atributo0019 atributo0000  or atributo0099 atributo0078  or atributo0009 atributo0033,0,1108,934922,32203857762,2.9031366580658295e-05,124743880,1606264250077
656,7,and and  or atributo0043 atributo0035 atributo0063  or  or atributo0037 atributo0018 and atributo0014 atributo0091,0,4383,2683969,32203857762,8.334308950920276e-05,124743880,1606264257943
657,7,and  or atributo0005 atributo0040  or atributo0090 and and  or atributo0022 atributo0052 atributo0044 atributo0048,0,3878,2683969,32203857762,8.334308950920276e-05,124743880,1606264271417
658,7, or and  or atributo0058 atributo0099 and atributo0043 atributo0015 and and atributo0019 atributo0047 atributo0043,0,1692,1345265,32203857762,4.177341143232193e-05,124743880,1606264284425
659,7, or and  or atributo0067 atributo0070  or atributo0099 atributo0013 and atributo0049 and atributo0003 atributo0096,0,2125,1654690,32203857762,5.138173234489024e-05,124743880,1606264293169
660,7, or  or atributo0069  or  or atributo0002 and atributo0055 atributo0044 atributo0091 and atributo0085 atributo0089,0,1956,1654690,32203857762,5.138173234489024e-05,124743880,1606264301791
661,7, or and  or and atributo0019 atributo0035  or atributo0035  or atributo0063 atributo0065 atributo0070 atributo0010,0,929,934922,32203857762,2.9031366580658295e-05,124743880,1606264310812
662,7, or  or atributo0005  or atributo0002 and atributo0078 atributo0066  or atributo0078 and atributo0017 atributo0095,0,1757,1345265,32203857762,4.177341143232193e-05,124743880,1606264317276
663,7,and  or atributo0023 and  or atributo0025 atributo0082  or atributo0047 atributo0090 and atributo0082 atributo0083,0,4060,2683969,32203857762,8.334308950920276e-05,124743880,1606264325967
664,7,and and  or atributo0047 and atributo0007 atributo0090 atributo0028 and  or atributo0018 atributo0016 atributo0004,0,3675,2683981,32203857762,8.334346213536726e-05,124743880,1606264339020
665,7,and and and  or atributo0079 atributo0065 atributo0065  or atributo0039 atributo0005 and atributo0023 atributo0009,0,3417,2683981,32203857762,8.334346213536726e-05,124743880,1606264351364
666,7,and atributo0017 and atributo0001 and and atributo0091 and atributo0015 atributo0082 and atributo0009 atributo0007,0,4017,2684005,32203857762,8.334420738769626e-05,124743880,1606264363195
667,7, or and atributo0020 and  or atributo0039 and atributo0064 atributo0092 and atributo0068 atributo0096 atributo0003,0,1672,1345265,32203857762,4.177341143232193e-05,124743880,1606264375161
668,7, or  or atributo0043 atributo0087 and and atributo0011 atributo0011 and and atributo0004 atributo0034 atributo0031,0,1663,1345265,32203857762,4.177341143232193e-05,124743880,1606264383142
669,7,and and and and atributo0075 atributo0012 and and atributo0077 atributo0016 atributo0034 atributo0008 atributo0045,0,3653,2684005,32203857762,8.334420738769626e-05,124743880,1606264391739
670,7, or atributo0032  or  or and  or atributo0072 atributo0065 atributo0095 atributo0017  or atributo0068 atributo0055,0,953,934922,32203857762,2.9031366580658295e-05,124743880,1606264403829
671,7,and and and atributo0074 and atributo0050 atributo0066 and atributo0088 atributo0034  or atributo0023 atributo0073,0,3868,2683993,32203857762,8.334383476153175e-05,124743880,1606264410998
672,7, or  or atributo0063 atributo0070  or  or atributo0074  or atributo0021 and atributo0076 atributo0093 atributo0030,0,1873,1345265,32203857762,4.177341143232193e-05,124743880,1606264423057
673,7, or  or and atributo0053 atributo0025 atributo0086 and and atributo0047 atributo0088 and atributo0037 atributo0042,0,2403,1654690,32203857762,5.138173234489024e-05,124743880,1606264431861
674,7,and atributo0090  or atributo0014 and atributo0072  or and  or atributo0077 atributo0050 atributo0032 atributo0021,0,4209,2683969,32203857762,8.334308950920276e-05,124743880,1606264441567
675,7, or and and atributo0093 atributo0025  or atributo0025  or atributo0075 atributo0026 and atributo0097 atributo0064,0,1833,1345265,32203857762,4.177341143232193e-05,124743880,1606264454487
676,7, or atributo0087  or atributo0019 and  or and  or atributo0095 atributo0080 atributo0064 atributo0038 atributo0005,0,1028,934922,32203857762,2.9031366580658295e-05,124743880,1606264462525
677,7,and and  or and atributo0074 atributo0005 atributo0060 and  or atributo0009 atributo0072 atributo0095 atributo0060,0,4413,2683981,32203857762,8.334346213536726e-05,124743880,1606264470426
678,7, or  or atributo0043 and atributo0086 atributo0008 and and  or atributo0010 atributo0061 atributo0035 atributo0035,0,1265,934922,32203857762,2.9031366580658295e-05,124743880,1606264483406
679,7,and and  or atributo0013 atributo0039 and atributo0025 atributo0028  or atributo0092 and atributo0046 atributo0015,0,4298,2683981,32203857762,8.334346213536726e-05,124743880,1606264491177
680,7, or and atributo0013 atributo0098 and and atributo0074 atributo0084 and atributo0049  or atributo0002 atributo0069,0,922,934922,32203857762,2.9031366580658295e-05,124743880,1606264503906
681,7, or and atributo0038 atributo0025  or and atributo0005  or atributo0020 atributo0070 and atributo0081 atributo0061,0,1778,1345265,32203857762,4.177341143232193e-05,124743880,1606264510613
682,7,and  or  or atributo0083 atributo0031  or atributo0023  or atributo0036 atributo0071  or atributo0061 atributo0028,0,4323,2683945,32203857762,8.334234425687376e-05,124743880,1606264519163
683,7,and and and atributo0082 atributo0012 and  or atributo0060 atributo0039 atributo0070 and atributo0074 atributo0097,0,4280,2683993,32203857762,8.334383476153175e-05,124743880,1606264532184
684,7,and  or and and atributo0077 atributo0017  or atributo0034 atributo0075 atributo0088 and atributo0075 atributo0028,0,4136,2683981,32203857762,8.334346213536726e-05,124743880,1606264547583
685,7,and and  or atributo0020 atributo0029  or atributo0025 atributo0024  or and atributo0013 atributo0010 atributo0002,0,4532,2683969,32203857762,8.334308950920276e-05,124743880,1606264562189
686,7, or and atributo0084 atributo0087  or and atributo0073 and atributo0077 atributo0004  or atributo0067 atributo0086,0,976,934922,32203857762,2.9031366580658295e-05,124743880,1606264575503
687,7, or atributo0039  or  or atributo0079 atributo0020  or and atributo0073 atributo0065  or atributo0088 atributo0005,0,1063,934922,32203857762,2.9031366580658295e-05,124743880,1606264582844
688,7,and  or atributo0005 and  or atributo0029 atributo0007 atributo0030 and atributo0095 and atributo0071 atributo0013,0,3586,2683981,32203857762,8.334346213536726e-05,124743880,1606264590802
689,7,and and and atributo0008 atributo0001 and atributo0037 atributo0098 and  or atributo0057 atributo0018 atributo0013,0,3681,2683993,32203857762,8.334383476153175e-05,124743880,1606264603844
690,7, or  or atributo0020 atributo0051  or  or atributo0083 and atributo0009 and atributo0038 atributo0092 atributo0012,0,1947,1345265,32203857762,4.177341143232193e-05,124743880,1606264616627
691,7, or and  or atributo0046 atributo0095  or atributo0011 atributo0020  or atributo0067 and atributo0098 atributo0079,0,1659,1345265,32203857762,4.177341143232193e-05,124743880,1606264624640
692,7,and and  or atributo0089 atributo0049 and and atributo0008 atributo0066 atributo0060  or atributo0084 atributo0077,0,3930,2683981,32203857762,8.334346213536726e-05,124743880,1606264635699
693,7, or atributo0079 and atributo0006 and  or atributo0034 atributo0073 and atributo0039  or atributo0006 atributo0043,0,1190,934922,32203857762,2.9031366580658295e-05,124743880,1606264656135
694,7, or and and  or  or atributo0044 atributo0080 and atributo0042 atributo0068 atributo0000 atributo0021 atributo0003,0,2317,1345265,32203857762,4.177341143232193e-05,124743880,1606264663627
695,7, or and and atributo0032 atributo0047 atributo0084 and  or atributo0011 atributo0044  or atributo0019 atributo0008,0,1158,934922,32203857762,2.9031366580658295e-05,124743880,1606264672409
696,7,and  or and atributo0043 atributo0080 and atributo0080 atributo0039 and  or atributo0026 atributo0032 atributo0093,0,3975,2683981,32203857762,8.334346213536726e-05,124743880,1606264680871
697,7, or  or atributo0037 atributo0087 and  or  or atributo0050 atributo0009 atributo0044  or atributo0059 atributo0064,0,1036,934922,32203857762,2.9031366580658295e-05,124743880,1606264692384
698,7,and  or atributo0039  or and atributo0063  or atributo0055 atributo0060 and atributo0042 atributo0089 atributo0017,0,3476,2683969,32203857762,8.334308950920276e-05,124743880,1606264699554
699,7, or  or atributo0087 atributo0085 and and and atributo0063 atributo0020 atributo0080 and atributo0094 atributo0086,0,2085,1654690,32203857762,5.138173234489024e-05,124743880,1606264711182
700,8,and and and atributo0038 atributo0084 and atributo0096 atributo0026 and and atributo0002 atributo0009 and atributo0087 atributo0048,0,4491,3013638,32203857762,9.358003076128479e-05,124743880,1606264720404
701,8, or and atributo0080 atributo0015  or atributo0021  or atributo0062 and and atributo0004 atributo0095 and atributo0043 atributo0056,0,2342,1654690,32203857762,5.138173234489024e-05,124743880,1606264733574
702,8,and  or and  or atributo0070 atributo0014 atributo0069  or and atributo0076 atributo0016 atributo0067  or atributo0018 atributo0005,0,4498,2993386,32203857762,9.295116200432807e-05,124743880,1606264743189
703,8, or and and  or atributo0056  or atributo0099 atributo0089 atributo0072 and atributo0091 atributo0061 and atributo0077 atributo0050,0,2659,1654690,32203857762,5.138173234489024e-05,124743880,1606264755985
704,8, or and atributo0004 and and atributo0088 atributo0034 and atributo0052  or atributo0082 atributo0059  or atributo0066 atributo0039,0,1307,934922,32203857762,2.9031366580658295e-05,124743880,1606264765033
705,8,and  or  or atributo0050 atributo0033 and atributo0075 atributo0043  or atributo0018  or atributo0092  or atributo0054 atributo0074,0,4358,2993374,32203857762,9.295078937816357e-05,124743880,1606264772382
706,8,and  or and and  or and atributo0019 atributo0069 atributo0097 atributo0085 atributo0047 atributo0092 and atributo0050 atributo0063,0,4470,3013614,32203857762,9.357928550895579e-05,124743880,1606264785636
707,8, or atributo0026  or  or and atributo0040 and atributo0087 atributo0068 and and atributo0063 atributo0061 atributo0046 atributo0095,0,1838,1345265,32203857762,4.177341143232193e-05,124743880,1606264798635
708,8, or and  or  or atributo0054  or atributo0054 atributo0045 atributo0018 and atributo0020  or atributo0079 atributo0001 atributo0067,0,1208,934922,32203857762,2.9031366580658295e-05,124743880,1606264806792
709,8,and and  or  or atributo0002 atributo0083  or atributo0029 atributo0026 atributo0020 and and atributo0081 atributo0013 atributo0092,0,4280,2993398,32203857762,9.295153463049257e-05,124743880,1606264814139
710,8, or and  or atributo0034 atributo0097  or  or atributo0032 atributo0004  or atributo0001 atributo0044  or atributo0026 atributo0012,0,1295,934922,32203857762,2.9031366580658295e-05,124743880,1606264826438
711,8,and and and atributo0057 and atributo0059 atributo0035 atributo0083  or atributo0034  or and atributo0096 atributo0002 atributo0080,0,4247,3013614,32203857762,9.357928550895579e-05,124743880,1606264833633
712,8,and and atributo0015  or and  or atributo0003 atributo0024 and atributo0084 atributo0049 atributo0071  or atributo0027 atributo0010,0,4522,2993398,32203857762,9.295153463049257e-05,124743880,1606264846830
713,8, or atributo0060 and and atributo0090  or and atributo0044 atributo0027 atributo0004 and atributo0045  or atributo0038 atributo0020,0,1245,934922,32203857762,2.9031366580658295e-05,124743880,1606264860134
714,8, or  or atributo0087  or  or and atributo0096 atributo0039 and atributo0088 atributo0087 atributo0035 and atributo0033 atributo0057,0,2367,1654690,32203857762,5.138173234489024e-05,124743880,1606264867920
715,8, or and  or and atributo0086 atributo0038 and atributo0087 atributo0037 atributo0082  or atributo0047  or atributo0083 atributo0073,0,1285,934922,32203857762,2.9031366580658295e-05,124743880,1606264876874
716,8,and  or atributo0003  or  or atributo0062 atributo0083 and  or atributo0095 atributo0082  or atributo0052 atributo0076 atributo0063,0,4476,2993374,32203857762,9.295078937816357e-05,124743880,1606264884613
717,8, or and  or  or  or atributo0001 atributo0054 atributo0051 atributo0035 atributo0062 and and atributo0005 atributo0052 atributo0065,0,1906,1345265,32203857762,4.177341143232193e-05,124743880,1606264897720
718,8, or and atributo0042  or and and atributo0045 atributo0072 atributo0087 and atributo0090 atributo0013  or atributo0032 atributo0061,0,1313,934922,32203857762,2.9031366580658295e-05,124743880,1606264905500
719,8,and and  or atributo0050 atributo0068  or atributo0002  or and atributo0060 atributo0034 atributo0037 and atributo0074 atributo0035,0,4276,2993398,32203857762,9.295153463049257e-05,124743880,1606264912831
720,8,and  or atributo0037  or atributo0023 and atributo0036  or atributo0015 atributo0091  or and atributo0015 atributo0016 atributo0070,0,4323,2993386,32203857762,9.295116200432807e-05,124743880,1606264925625
721,8,and and and atributo0086 atributo0025 atributo0086  or and  or atributo0090 atributo0027 and atributo0017 atributo0008 atributo0082,0,4455,3013614,32203857762,9.357928550895579e-05,124743880,1606264938869
722,8,and and  or atributo0033 atributo0022 and atributo0058  or atributo0014 atributo0020  or atributo0012 and atributo0085 atributo0013,0,4541,2993398,32203857762,9.295153463049257e-05,124743880,1606264952229
723,8,and  or  or  or atributo0040  or and atributo0049 atributo0038 atributo0094 atributo0087 atributo0004 and atributo0003 atributo0013,0,4413,2993386,32203857762,9.295116200432807e-05,124743880,1606264965650
724,8, or  or  or  or atributo0030 atributo0060 and atributo0082 atributo0021 atributo0082 and  or atributo0051 atributo0078 atributo0017,0,1355,934922,32203857762,2.9031366580658295e-05,124743880,1606264978678
725,8, or  or atributo0063 and and  or atributo0033 atributo0058 atributo0082  or and atributo0004 atributo0026 atributo0025 atributo0076,0,1932,1345265,32203857762,4.177341143232193e-05,124743880,1606264986212
726,8, or atributo0010  or and atributo0025  or and  or atributo0014 atributo0088 atributo0041 atributo0011 and atributo0068 atributo0013,0,1977,1345265,32203857762,4.177341143232193e-05,124743880,1606264994381
727,8, or and and  or atributo0067 atributo0080  or atributo0065 atributo0062 and atributo0072 atributo0019 and atributo0061 atributo0035,0,2358,1654690,32203857762,5.138173234489024e-05,124743880,1606265003623
728,8,and  or atributo0099 atributo0037 and atributo0025  or  or  or and atributo0061 atributo0054 atributo0024 atributo0091 atributo0028,0,4444,2993386,32203857762,9.295116200432807e-05,124743880,1606265012980
729,8, or and  or atributo0098 and atributo0072 atributo0063 atributo0049 and atributo0008 and and atributo0028 atributo0058 atributo0026,0,1967,1345265,32203857762,4.177341143232193e-05,124743880,1606265025820
730,8, or  or and atributo0088 atributo0059  or atributo0093 atributo0013 and and  or atributo0046 atributo0069 atributo0022 atributo0066,0,1152,934922,32203857762,2.9031366580658295e-05,124743880,1606265033404
731,8, or atributo0008 and and and  or atributo0030 atributo0053  or atributo0067 and atributo0017 atributo0073 atributo0074 atributo0047,0,1921,1345265,32203857762,4.177341143232193e-05,124743880,1606265040017
732,8, or atributo0088  or atributo0002  or  or  or atributo0012 atributo0080  or  or atributo0060 atributo0034 atributo0077 atributo0025,0,1186,934922,32203857762,2.9031366580658295e-05,124743880,1606265047735
733,8, or and  or  or and atributo0087 atributo0031 atributo0062 atributo0018 atributo0089 and and atributo0088 atributo0004 atributo0076,0,1874,1345265,32203857762,4.177341143232193e-05,124743880,1606265054516
734,8, or  or and atributo0077 atributo0025  or atributo0042 atributo0026 and  or  or atributo0092 atributo0097 atributo0099 atributo0013,0,1220,934922,32203857762,2.9031366580658295e-05,124743880,1606265061972
735,8,and atributo0040 and and  or atributo0076 atributo0066 and atributo0019 atributo0080  or  or atributo0050 atributo0020 atributo0068,0,4373,2993398,32203857762,9.295153463049257e-05,124743880,1606265069038
736,8,and and atributo0072  or atributo0060  or atributo0024 atributo0098 and atributo0037 and atributo0081  or atributo0023 atributo0068,0,4444,2993398,32203857762,9.295153463049257e-05,124743880,1606265082279
737,8,and and atributo0038  or  or atributo0018 atributo0070 and  or  or atributo0028 atributo0083 atributo0048 atributo0066 atributo0040,0,4061,2993386,32203857762,9.295116200432807e-05,124743880,1606265095375
738,8,and  or and  or atributo0017 atributo0053 atributo0045 and atributo0031 atributo0060  or atributo0034 and atributo0064 atributo0041,0,4171,2993398,32203857762,9.295153463049257e-05,124743880,1606265108229
739,8,and  or atributo0004 and and atributo0079  or atributo0044 atributo0032 and atributo0045 atributo0009 and atributo0093 atributo0098,0,4230,3013614,32203857762,9.357928550895579e-05,124743880,1606265121097
740,8,and and  or atributo0032 atributo0005 atributo0065  or  or and atributo0002 atributo0078  or atributo0042 atributo0015 atributo0028,0,4314,2993386,32203857762,9.295116200432807e-05,124743880,1606265133945
741,8,and and  or atributo0000 atributo0043 atributo0013 and  or atributo0097 and atributo0012 atributo0094 and atributo0026 atributo0045,0,4520,3013614,32203857762,9.357928550895579e-05,124743880,1606265147539
