run_id,policy_size,policy,len_c0,len_c1,len_c2,len_c3,len_c0_encoded,len_c1_encoded,len_c2_encoded,len_c3_encoded
475,5,and and 6Ã5qV_wtÇFOcPKÊ yeûãZÛFçÕP1SúÕã69D3ÕnYeEhKc3_ and yeûãZÛFçÕP1SúÕã69D3ÕnYeEhKc3_ and yeûãZÛFçÕP1SúÕã69D3ÕnYeEhKc3_ ooijk9bxtbÊ7ÚûYdVãsqEm,124,620,620,620,168,844,844,844
480,5,and ZwõlFCb7zlÛLWgQÁO and and 9aw6w3êBÃFfaTnW4isKakTúq MÛgÚÇzÛVXÊÚaKkç2YbhtKKCu and MÛgÚÇzÛVXÊÚaKkç2YbhtKKCu Ê8Ça4n1tç7EâêmNik56h6áSûvM,124,620,620,620,168,844,844,844
474,5,and and and dçdfÇB7WzKyCL xDWjCuÇBpVLFy and dçdfÇB7WzKyCL SaÕ3êõÁ xDWjCuÇBpVLFy,124,620,620,620,168,844,844,844
468,5,and and Xûp7eYÇeú6úÊn9o4IOmHSjXk8TS and Xûp7eYÇeú6úÊn9o4IOmHSjXk8TS and sÛzm9hçûMÕÛGG Xûp7eYÇeú6úÊn9o4IOmHSjXk8TS sÛzm9hçûMÕÛGG,124,620,620,620,168,844,844,844
484,5,and and and viÁJÇVj3LQke7Wyõx9bUê0h_ and t4bÊÃ3aÊ5MNbJtÃÊlLBáêWhC Q917ullzÕZÂêaXjÊû6QÕ viÁJÇVj3LQke7Wyõx9bUê0h_ Hõ5oxMSág20ÊUT8O6Ze,124,620,620,620,168,844,844,844
457,5,and aJÛcKÂêOoÂ and and ZmyEhlOxRé6TéA3ptTEGâl FLáÕêmWnêhÉéwÇúsV2Y and UIWU4WH4ÂrMpÁÂár3tÊeaéÇéÁIg9 ZmyEhlOxRé6TéA3ptTEGâl,124,620,620,620,168,844,844,844
493,5,and and 0wVÕxAorõLA5 ÛjÕ8o3ÛÂGeVÂçvCSúTzcpoÇ2 and and aVÊuc7 T_Lj_T3QCkéhYã ÛjÕ8o3ÛÂGeVÂçvCSúTzcpoÇ2,124,620,620,620,168,844,844,844
458,5,and and and z6U6vDFÉiYûCjpoMauS Sm4ÛXxii2Ãhãpré0n_Ã5auKãEqQÚw and z6U6vDFÉiYûCjpoMauS Sm4ÛXxii2Ãhãpré0n_Ã5auKãEqQÚw z6U6vDFÉiYûCjpoMauS,124,620,620,620,168,844,844,844
482,5,and and É0aK_ and É0aK_ and éo0TCYârW3vnY3ZjnVxÇXL8õÚmZ éo0TCYârW3vnY3ZjnVxÇXL8õÚmZ páAÚLZaGe1VdéaXãCzRcágApáRTPP,124,620,620,620,168,844,844,844
495,5,and and and and m2õÚThÂMHDiÉçÃPú22W8yXÕwgUKán Ãmâ0XQ6CFimVéõ õghzõÁçê3 õghzõÁçê3 m2õÚThÂMHDiÉçÃPú22W8yXÕwgUKán,124,620,620,620,168,844,844,844
499,5,and and kêZeû and 6n4Jb2PbRsKb3ûk ÛÂÊSowy3ÂâVõGcEx and ÛÂÊSowy3ÂâVõGcEx ûãÁBÉÁzâûUã0É0_Çât,124,620,620,620,168,844,844,844
476,5,and and qhãBB5rKB7XGõcF5ÉCVRb qhãBB5rKB7XGõcF5ÉCVRb and and ÁuH9EaDãMûq qhãBB5rKB7XGõcF5ÉCVRb û6M_hO,124,620,620,620,168,844,844,844
465,5,and and and ÉÂ2PKGVtwod TPg2OúÚSÉúe5a276ujYw and TPg2OúÚSÉúe5a276ujYw TPg2OúÚSÉúe5a276ujYw qLÕ0HÊkSB9é3tOêpUéNÃyÕ7Xá,124,620,620,620,168,844,844,844
486,5,and ûçBA9dçFAFbjãIgXxc and and and M4ncÂH7extg f8WIJÃÁmqoáúÇ8FvtõPi Â_NêsçtlpMPorÇsdqÁaB8f M4ncÂH7extg,124,620,620,620,168,844,844,844
491,5,and 4ãA0ÚQAÁA and and rZZWÉouÚ6AlxE9i and 4ãA0ÚQAÁA rZZWÉouÚ6AlxE9i 7úõFigfZ8bzmFçmFÛ9FyDLçbr9tvro,124,620,620,620,168,844,844,844
460,5,and and Fdbrvê5uâGfzlúl2oK and PcwaVSjIQÊõdcá8Eõ_ÂÉ tXé3m2áMvOvÛDÇ29ÉryXûlqiVU3jé and tXé3m2áMvOvÛDÇ29ÉryXûlqiVU3jé PcwaVSjIQÊõdcá8Eõ_ÂÉ,124,620,620,620,168,844,844,844
494,5,and and ÛVBJZzHzCâlâzJ6Úû6mdÃ áMbõm_ and áMbõm_ and 5Z8dwHSwCgaME4UMdZõ7NWaêáHhêv8 áMbõm_,124,620,620,620,168,844,844,844
450,5,and sr_zrXO94oáÂUksnÉXE1â9pa_A and and GáVFépÃzHCoÉHâNfhÕMfuÊÊÊÁ 1ZêêmliEkÕÊlXãrÉDui6 and KTWczChãIBp GáVFépÃzHCoÉHâNfhÕMfuÊÊÊÁ,124,620,620,620,168,844,844,844
497,5,and and 3WbLy5ãÇÕÚwiOu9A and i1qÚPõ and 3WbLy5ãÇÕÚwiOu9A 3WbLy5ãÇÕÚwiOu9A 3WbLy5ãÇÕÚwiOu9A,124,620,620,620,168,844,844,844
498,5,and and and õOH7mEÁYN9pPõÛÂOS8Ê_jlC6Ûb MPNÉqcÛVÇQgKM6ÉQ_Úõ2 MPNÉqcÛVÇQgKM6ÉQ_Úõ2 and NAM2ZSÚõ ábÚê8gUELQÁ,124,620,620,620,168,844,844,844
455,5,and and ÂshHWXkBnDfS6 zçizQ7IuâárXiLXL and and ÂshHWXkBnDfS6 ÂshHWXkBnDfS6 ÂshHWXkBnDfS6,124,620,620,620,168,844,844,844
481,5,and 4QuûQÚÚÛSú2 and and 4QuûQÚÚÛSú2 4QuûQÚÚÛSú2 and 4QuûQÚÚÛSú2 T21l_XvjXxH9sânQgaTrbuTÚm,124,620,620,620,168,844,844,844
453,5,and and âbãU93eozz iGsEGRddXéZOFtym6LazúEãAyÕt and iGsEGRddXéZOFtym6LazúEãAyÕt and âbãU93eozz âbãU93eozz,124,620,620,620,168,844,844,844
472,5,and qqNáLú0Û2hÁvÚÂFqm and 6ÁhálQ90qf2rtÉJ and pNG3PrOeE0ãâvã_õz_é64ldyYÇ4 and qqNáLú0Û2hÁvÚÂFqm 6ÁhálQ90qf2rtÉJ,124,620,620,620,168,844,844,844
485,5,and as1gq and ÚãZÚ0OqEOÚ4lp83ui7QqûSRsfõg and uFâúyltêWNLYEgnBúB and Sá_srOuS7GÛtH5Eh uFâúyltêWNLYEgnBúB,124,620,620,620,168,844,844,844
477,5,and and and 2qCádrVLPxWé6nN91GD pÂQÇXyáGQx and gmsçNMNxékOsÂUõÁnõFãPmÕãâVL gmsçNMNxékOsÂUõÁnõFãPmÕãâVL eÂÊúNj2WicZSm,124,620,620,620,168,844,844,844
478,5,and and and 5X25záXÚBHr0FYn 5X25záXÚBHr0FYn and a2pPú7_ a2pPú7_ ûÃgiãÊQFNcAjCUE,124,620,620,620,168,844,844,844
490,5,and and tXa5ÚmaÛc7TÛuMRzYNb3fF and bcWIBhPnGzU and tXa5ÚmaÛc7TÛuMRzYNb3fF popaéOÂXsmZSLyB2daC7j 4e_qRÛfÁoQJÃç,124,620,620,620,168,844,844,844
462,5,and and wÂrCFq99ÃúXS2hc1UM wÂrCFq99ÃúXS2hc1UM and aPrãeXut25éçûZváÂWERûTet3B4As and aPrãeXut25éçûZváÂWERûTet3B4As 3nyTwiCXFÊw,124,620,620,620,168,844,844,844
466,5,and RsÉõeePPÚDUeúwLçCÉSPwêâbVV and and and xSSáHÉê1TFh qyÕYSsVÕAWnKêna4ArÃ xSSáHÉê1TFh RsÉõeePPÚDUeúwLçCÉSPwêâbVV,124,620,620,620,168,844,844,844
456,5,and and WYtdfU6GDõetOÂkA9UC7ÂoÇÂ54ÕÉL Ãqy7vKSâKyCUcÊÊTâÛÕ0Ã9 and ãmmmdScÚDM_CoÛydãkXb4Ç_ib and Ãqy7vKSâKyCUcÊÊTâÛÕ0Ã9 ãmmmdScÚDM_CoÛydãkXb4Ç_ib,124,620,620,620,168,844,844,844
464,5,and and and qÇr_éu0ûUHjEúc7KÉûâ and oRÕúXEõéûc9yufÇEHû AGBMÚÇ mRD3aQvz8eFl5çC oRÕúXEõéûc9yufÇEHû,124,620,620,620,168,844,844,844
471,5,and âJ8êÚYTéáFomnbjDMOTlW and and and âJ8êÚYTéáFomnbjDMOTlW uâÚDFRmuhXxjJÉAb07j1Ç8LE 410ãbRIÁQbhFÕWhãORjAkãWÇAvrV 410ãbRIÁQbhFÕWhãORjAkãWÇAvrV,124,620,620,620,168,844,844,844
467,5,and and ExnqÁã_QKnDeõPAHÂâÚs ExnqÁã_QKnDeõPAHÂâÚs and ExnqÁã_QKnDeõPAHÂâÚs and ExnqÁã_QKnDeõPAHÂâÚs ExnqÁã_QKnDeõPAHÂâÚs,124,620,620,620,168,844,844,844
479,5,and and âmNÚBazEõûkufI3 Ym84Mh1ç7 and and _e3âoÇQNõáziFYwárDU âmNÚBazEõûkufI3 âmNÚBazEõûkufI3,124,620,620,620,168,844,844,844
488,5,and 3Úû17usõBéêHúIHU5 and éÊn0iHzQKpÇMÉUg and and ÊK8nXD7pTá8led435Uhç tÃ6NLõD Á9DLLBu7,124,620,620,620,168,844,844,844
470,5,and CDÊ24ÚMti3IsAPÃapoÃõkçáÇ and and Ç5xpOK9dAÊ j0lB4âoNhjuvX6DuPJ and j0lB4âoNhjuvX6DuPJ álDÛiçõRJéuw1HÁÉAz6pêúúozBW,124,620,620,620,168,844,844,844
451,5,and and 6UMD2gzROa1çqb1lÊwVPÁdGC tbsXccAnDWT2T9XãTvJetSe_y and and 6UMD2gzROa1çqb1lÊwVPÁdGC vãÂÃÂfzAsX0êmHÚwl1KI_r1m vãÂÃÂfzAsX0êmHÚwl1KI_r1m,124,620,620,620,168,844,844,844
459,5,and and Icciõ7XsÉmN Icciõ7XsÉmN and Ç5nJvMjb4DZÇEÃTG4YVHãA and Icciõ7XsÉmN ÇÁdErNúm5,124,620,620,620,168,844,844,844
454,5,and and tÃHG5Úq_HK3eáú_rPfqQgGmWÚÇÛ1Â ÛKvdNõAÉuIsâUjYAÉWSHÚROÉcvbU and h6HPtJWvOÇê and tÃHG5Úq_HK3eáú_rPfqQgGmWÚÇÛ1Â 8uQmRcÂR,124,620,620,620,168,844,844,844
469,5,and and g6ãÚÃá and 1ãfÊê9ÚZÛâ 1ãfÊê9ÚZÛâ and 1ãfÊê9ÚZÛâ g6ãÚÃá,124,620,620,620,168,844,844,844
492,5,and CçMyK85dÃsUqWeÉEõRÕe and and bÚ_ÉDOÃ8N1 and CçMyK85dÃsUqWeÉEõRÕe CçMyK85dÃsUqWeÉEõRÕe CçMyK85dÃsUqWeÉEõRÕe,124,620,620,620,168,844,844,844
463,5,and Xw7éAfo26PE6SIeÂYDjluFo56 and BKê1lOhkuágXeEPmHVÇguAHÉVlÃRP1 and Jõ9Ú0oNCj_ and Jõ9Ú0oNCj_ BKê1lOhkuágXeEPmHVÇguAHÉVlÃRP1,124,620,620,620,168,844,844,844
452,5,and and and ÂZIhãlH618WkGÁt23vC23Oá S5rghiéé and S5rghiéé ÊõUdm4Á3imVç8GAáOV7IBzenCÂõm ÊõUdm4Á3imVç8GAáOV7IBzenCÂõm,124,620,620,620,168,844,844,844
501,6,and Ê4ViÛ9TF0U063tNPf5ÊsCÛsAoT and pX1KDdÂiehsSxÂ1XzxDlpÁW and Ê4ViÛ9TF0U063tNPf5ÊsCÛsAoT and Ê4ViÛ9TF0U063tNPf5ÊsCÛsAoT and 0ÇQi0Uj_ÁRNu6dQ8kÂáwâêtQX pX1KDdÂiehsSxÂ1XzxDlpÁW,124,744,744,744,168,1013,1013,1013
528,6,and NdÛée7Â and and úÛzÉãrs_WÉÚF7mNoÕêbÃk3U and Y5BVÃÁrEs96fÛhÂKêcúoXKSÚz and O8gX9iCuêÂx 5çcKGLdwjP1KHPHKÚJÇlzçP NdÛée7Â,124,744,744,744,168,1013,1013,1013
523,6,and and and 9õ2péc4zeQtAyKéiG0d WÉtL3xFDYúPaCUÇEÇ and 9õ2péc4zeQtAyKéiG0d and 9õ2péc4zeQtAyKéiG0d rOtÛÕ7õTEVoaLçZMN4U 9õ2péc4zeQtAyKéiG0d,124,744,744,744,168,1013,1013,1013
527,6,and and lTteNL_S and and c93sh9i4SáçV9pAN0g lTteNL_S and lTteNL_S WLX0Ls9Lyd f80ÛÇVgRÚêqQ8x,124,744,744,744,168,1013,1013,1013
546,6,and and and and û1ihÁ7GuiMGu IB_ûPêâg0CWME_B8 and PÃBeuq8Ã1FwwLglÉ6 û1ihÁ7GuiMGu PÃBeuq8Ã1FwwLglÉ6 á3xZc7hz_D,124,744,744,744,168,1013,1013,1013
519,6,and and Gc6iWÛDaU_ÕIúêgPjQwÕv úGQ5QâRx and and BwâÃUqlAdÇ6ûr0ÉK4oâkjPú BwâÃUqlAdÇ6ûr0ÉK4oâkjPú and úGQ5QâRx OubõuI99ÚKL4q4WÚGOÇXwXZú,124,744,744,744,168,1013,1013,1013
510,6,and and and wÃLTU K11OoxGcFqÃúÉ and Çy4ÇúPNõ0O_mF4HBuJEÊ5 wÃLTU and gzmPEm6IHêA ÊO9E1dûziÚÁûwZS80õt,124,744,744,744,168,1013,1013,1013
515,6,and and ÃÕNshÃEyÕWycoVOHBpfúOú KdkçAR1jHENiõCuDTZv4yDÇÂv and and ÃÕNshÃEyÕWycoVOHBpfúOú and 1bÇMYmYÊ ÃÕNshÃEyÕWycoVOHBpfúOú Õ93FDEú9o6Â0tnÃzqÇHF,124,744,744,744,168,1013,1013,1013
512,6,and and and _GXúE5L4yçVyi48ÇObZúQVfhúûÕ_Q Ûgvg8ãçeKKçõUrâDlÁBxúdÚWjkÚã ÂzJWDqDItirÊnÁãBVSqõwWÕÂv9HT69 and and Ûgvg8ãçeKKçõUrâDlÁBxúdÚWjkÚã Ûgvg8ãçeKKçõUrâDlÁBxúdÚWjkÚã ÂzJWDqDItirÊnÁãBVSqõwWÕÂv9HT69,124,744,744,744,168,1013,1013,1013
540,6,and and and RDQúÂmÉã8ZoClãÁÊdb2q and Hzá9C20ÉIRtÇqyLtvÚFT PççáShiiKlpn and PççáShiiKlpn lxOBâ4JbrVJO5cdY Hzá9C20ÉIRtÇqyLtvÚFT,124,744,744,744,168,1013,1013,1013
505,6,and and ÇfÛoÉs2Wbû and ÁH4FWerGbÛ4UWjr8wZâFaZre dkêf5LAÁân35âhpMIBlk and and ÁH4FWerGbÛ4UWjr8wZâFaZre ÁH4FWerGbÛ4UWjr8wZâFaZre ÁH4FWerGbÛ4UWjr8wZâFaZre,124,744,744,744,168,1013,1013,1013
533,6,and and JPújXaNp and ÕÂÁVISFZIAF37ãÂúo16UtCXk JPújXaNp and JPújXaNp and JvijKa9f ÕÂÁVISFZIAF37ãÂúo16UtCXk,124,744,744,744,168,1013,1013,1013
520,6,and and IWpãK6ldb1hçvsV Sho1eÚazjrjÕc and and and ABG6yYY9az33 õybYGãÂkk86fpOgae1ÁL5hCirQãUPm ABG6yYY9az33 ÂcVw0lFÁeJlCTtJWkzncX6ççErCrk9,124,744,744,744,168,1013,1013,1013
516,6,and and únÇudûb7Ç2JJUéoI3úlõáÇOM8kzQ and ÕQZqJ70V9DNa6X and únÇudûb7Ç2JJUéoI3úlõáÇOM8kzQ ÕQZqJ70V9DNa6X and únÇudûb7Ç2JJUéoI3úlõáÇOM8kzQ wl0K_SÉD_Wxprf7âi,124,744,744,744,168,1013,1013,1013
534,6,and 4û7ÛâO1wãHx8éBp_2tNk and and and 6wWBÂ0t 4û7ÛâO1wãHx8éBp_2tNk wJEvwxMútÕz and wJEvwxMútÕz wJEvwxMútÕz,124,744,744,744,168,1013,1013,1013
544,6,and and and PNCUxgrmçf_û4XeLÚPUV7ybÊfûL02w 9ékONÁÕq1MpmutÕyatqAhOMXBPÕ and TIpÂD1qlçç7IÁks_lGãvtHGÚk KBqSÃ5pgo4 and 9ékONÁÕq1MpmutÕyatqAhOMXBPÕ 5TQÊwétZ_,124,744,744,744,168,1013,1013,1013
507,6,and and and and 3CÕOÃYâGúÕMhç Z41AZK8en7Éçpú2CWny qÁoÛN6ZvÊû and ÛiçqÛFûs4btúGYyCêWnãbaãEK ÛiçqÛFûs4btúGYyCêWnãbaãEK ÛiçqÛFûs4btúGYyCêWnãbaãEK,124,744,744,744,168,1013,1013,1013
549,6,and and B2mj6X4áfEçFÉÇzxA2zÃLZMê qi3eÊXVJiTk and and and _hÊyãwTÕÛ B2mj6X4áfEçFÉÇzxA2zÃLZMê B2mj6X4áfEçFÉÇzxA2zÃLZMê LWceéX,124,744,744,744,168,1013,1013,1013
517,6,and and and LyaZqdõUukXÇÁÛû4ÛHTVZnYMÇÁb and ÂWdtgHpNtdûQr7éwQ LyaZqdõUukXÇÁÛû4ÛHTVZnYMÇÁb WkfÇxuÃ4õJg and LyaZqdõUukXÇÁÛû4ÛHTVZnYMÇÁb ÂWdtgHpNtdûQr7éwQ,124,744,744,744,168,1013,1013,1013
536,6,and and and ÕênAúwâOnhTphúqJUdKÛDÛpçRt and ÚárÊbCANduNéIû5Á47YûJX6TN ÕênAúwâOnhTphúqJUdKÛDÛpçRt ÚárÊbCANduNéIû5Á47YûJX6TN and ÚárÊbCANduNéIû5Á47YûJX6TN ÚárÊbCANduNéIû5Á47YûJX6TN,124,744,744,744,168,1013,1013,1013
529,6,and and Û2UYAhâqú3NE4Wk_oõÛyáp9Y and 6Â0ÚzAIáLStp0x6ÉXQhomi3áõd and 6Â0ÚzAIáLStp0x6ÉXQhomi3áõd and ckXSÛbNjêTi_3ÃçbõUÂuvGoZÇ 6Â0ÚzAIáLStp0x6ÉXQhomi3áõd QûdtpáFjjã5xUqÉplQÚázûdzVsÇ7,124,744,744,744,168,1013,1013,1013
514,6,and and 9MtIBC7p and ÕldVoG7fÉuêtVÂj9déU2sFM uÂgTãêkJSre5jÃ4qcçOgA_ and 9MtIBC7p and Bvdc0ajLÁz5VoûlpÂlv Bvdc0ajLÁz5VoûlpÂlv,124,744,744,744,168,1013,1013,1013
521,6,and and and távP1dLOsbM6HÂápCThrCé çX9eP3W3eÇA3Bh6 and and távP1dLOsbM6HÂápCThrCé ÂnÉÛâ8 ÂnÉÛâ8 6WHCâGÚzhdr,124,744,744,744,168,1013,1013,1013
542,6,and and 6Áá7K LqSFÇdz9hHBh and and 6Áá7K 6Áá7K and aaZwGnAco_âmhWC5tÛv5FÉBzaIAÉÛ 7IZZHdRCXSgA5z5É76êboD,124,744,744,744,168,1013,1013,1013
522,6,and and ÕqÁ5éç and ãâeNcÚ dnylWKÕEMBçdhn and dnylWKÕEMBçdhn and einISDgxpvm âhLoé_õÚM2XzÉRÊûáB3EAORWÚ9KV,124,744,744,744,168,1013,1013,1013
543,6,and and PpDcfah3Ilõ07iVbBrV27m and and PpDcfah3Ilõ07iVbBrV27m kpGb9Ã4 and kpGb9Ã4 PpDcfah3Ilõ07iVbBrV27m PpDcfah3Ilõ07iVbBrV27m,124,744,744,744,168,1013,1013,1013
548,6,and and and ÃRh7GffDv8U PnBNãdJgúOâéÂtÛ0oTmfXpÇ and X5çIõQmqfahogHoIGsúléÃPçwvM zK8L1LCgcÃYõÉekb4MyÇÂWuOÉÇrGPo and X5çIõQmqfahogHoIGsúléÃPçwvM ÃRh7GffDv8U,124,744,744,744,168,1013,1013,1013
506,6,and and ÕPKÉY1yÇheÛãáeJvww BAÇaÕY and qo6hU4 and ÕPKÉY1yÇheÛãáeJvww and ÕPKÉY1yÇheÛãáeJvww BAÇaÕY,124,744,744,744,168,1013,1013,1013
538,6,and and and Ck3SÁçMPyuYâ7Ê kkb0JEGhQÛEDsÚ5q3oÁ0m7bcnÉXIQE and Ck3SÁçMPyuYâ7Ê éLjiKRs7rêÊQÚÁDHWW6UfcÕç and aoÕLp0BâpZÊYcÚç VmçLnZZE,124,744,744,744,168,1013,1013,1013
545,6,and kúoDvXbADHb and kúoDvXbADHb and yÕãWI1ZSff6ÛX1VõiûO8ç and kúoDvXbADHb and yÕãWI1ZSff6ÛX1VõiûO8ç VKZFgzv,124,744,744,744,168,1013,1013,1013
525,6,and and and vCRsÃDANG9lõdÛáOyÕi9PÇ1õ and and PBd0VJçéd6JûJgrGÕÂ ÚwnÕcHÛpMQDsRMKbÂtúukâç PBd0VJçéd6JûJgrGÕÂ PBd0VJçéd6JûJgrGÕÂ BUyoÁoÛmÃnÂ0HitZ,124,744,744,744,168,1013,1013,1013
524,6,and and oBwGlléVrYÊfTÛhz2jG2TZAjD8r ÊFtpCSl56lêOkúydÂeTyõTYêyÁÛxX and and án0KfNAVjph_CFCÉJONHsm êxciÕdÚ3ÕúcáS0éqEARwvûúÚÛcUõ3 and án0KfNAVjph_CFCÉJONHsm VûsIDlaûWÛÕÁFtUvNÃ,124,744,744,744,168,1013,1013,1013
530,6,and ÛOa6ç and and and ESçêõtçõmFál ESçêõtçõmFál 24tPâÇkêúeIJERX and ESçêõtçõmFál ESçêõtçõmFál,124,744,744,744,168,1013,1013,1013
537,6,and and QpDnsõDO8TJedvRdvA0fVsBxKfÂe QpDnsõDO8TJedvRdvA0fVsBxKfÂe and QpDnsõDO8TJedvRdvA0fVsBxKfÂe and and QpDnsõDO8TJedvRdvA0fVsBxKfÂe ãÊcv3RaÊIKIsSqb ãÊcv3RaÊIKIsSqb,124,744,744,744,168,1013,1013,1013
509,6,and and Û9oGpgZWÉW and ÇfXãtKEáD ÛmééÉ5f and âk7aXkfb1MM and Û9oGpgZWÉW ÛmééÉ5f,124,744,744,744,168,1013,1013,1013
539,6,and dRvU92Wk and and ÛG4déQ5re3P3svÛAgnPnÛÚIÂ ÛG4déQ5re3P3svÛAgnPnÛÚIÂ and dRvU92Wk and EÕIOI7neNEûGVúk ÛG4déQ5re3P3svÛAgnPnÛÚIÂ,124,744,744,744,168,1013,1013,1013
508,6,and and QBõLÃnKKenáiSéHÃ8Û7kÇ QBõLÃnKKenáiSéHÃ8Û7kÇ and QBõLÃnKKenáiSéHÃ8Û7kÇ and çõ8vXKuM1Õâ_IOcYyJF0lÚ5 and âT_b2â1 âT_b2â1,124,744,744,744,168,1013,1013,1013
518,6,and and rgDEQ9Éh2o_VVo7bB4rfzlçs rgDEQ9Éh2o_VVo7bB4rfzlçs and ÃAÚÚ0MfYãâ and éeHiXÃxKõMQSr8Zhw and ÃAÚÚ0MfYãâ ÁÂv4ÂqTûX0FÃTN6û_fDvÃNmmVÊ,124,744,744,744,168,1013,1013,1013
504,6,and and and ãXçâfKlvg8úûáa49 and puL7NTK7ÕqÚêÛoYdmEdp Cú8Áh6çvvLbPkgD Cú8Áh6çvvLbPkgD and puL7NTK7ÕqÚêÛoYdmEdp Cú8Áh6çvvLbPkgD,124,744,744,744,168,1013,1013,1013
531,6,and and ÊdZÇnçM9nÕá0Õ7nqáz58ZSflds sêDêú and and ÊdZÇnçM9nÕá0Õ7nqáz58ZSflds and ÊdZÇnçM9nÕá0Õ7nqáz58ZSflds qs1UáQofÚIÊadãKõyû7aÕA ÊdZÇnçM9nÕá0Õ7nqáz58ZSflds,124,744,744,744,168,1013,1013,1013
532,6,and and and P2çÉWZTJiÂgjHbeõpNÉâpÊ and xúG6úPDAÕrlzp1gphz F2LpGHMâêIÛâCX and _õLZSsLzdAÇáflwylCõ 7ûúû5CycwÚVMLsFRBaC 7ûúû5CycwÚVMLsFRBaC,124,744,744,744,168,1013,1013,1013
502,6,and iizEr_cÃfzTGgvICmWPHêÃyfÚKO and and vVETBtdÉRgájlZâNL aEJÇMmGoar and and aEJÇMmGoar iizEr_cÃfzTGgvICmWPHêÃyfÚKO vVETBtdÉRgájlZâNL,124,744,744,744,168,1013,1013,1013
513,6,and 545OEKjE71J5zXtYWhââ and and and TwJÂÇhõéânhdÊwgj3kêpXl 545OEKjE71J5zXtYWhââ and Zeo4vhw1fcUgty QûãJ6bBXDJ TwJÂÇhõéânhdÊwgj3kêpXl,124,744,744,744,168,1013,1013,1013
535,6,and and and JLÛQÊe8I78lHÕéê0XûãyhHjVNd0 and zxNÇqNfPCGcejÊZNjVc6ãup DpjakG9YUáÕTÂûÊÂmvÚYfyérNvSTC and 0fqJIRTbéá1m8y0NYâfBFySéXidP 84éYInNû6bgõm zxNÇqNfPCGcejÊZNjVc6ãup,124,744,744,744,168,1013,1013,1013
541,6,and and and fáâ7FÉûzÇÊAXeKuQVnoÊçú1RG and XbãHÂâûYvÕbêj4NJwmãzû MUévaLnxMEf and fáâ7FÉûzÇÊAXeKuQVnoÊçú1RG NDtWHLJYoéumcÁUdF13p2ÚõTÃEUû fáâ7FÉûzÇÊAXeKuQVnoÊçú1RG,124,744,744,744,168,1013,1013,1013
547,6,and and ÂRmBcpvÁ and VDé_A1êeVP Oncum2É4EâÃwPcãtÇõvQç and ÂRmBcpvÁ and ÂRmBcpvÁ Oncum2É4EâÃwPcãtÇõvQç,124,744,744,744,168,1013,1013,1013
503,6,and and ÚEKkTRfT8QEÇÛGhjmQXÉXf and ZKaÇckJ55JbbK4yBqÚq_58m_ dêTMoÉV0o and X6PGfÂgçÚ7ÚQv_ÃÛkLIIdçá and ZKaÇckJ55JbbK4yBqÚq_58m_ ZKaÇckJ55JbbK4yBqÚq_58m_,124,744,744,744,168,1013,1013,1013
500,6,and and and and xB81ÂeH xB81ÂeH MÛTâékvGA5õ and xB81ÂeH MÛTâékvGA5õ xB81ÂeH,124,744,744,744,168,1013,1013,1013
526,6,and and YTOf8Ã4I_4CKNokKêLK YTOf8Ã4I_4CKNokKêLK and and mÛVeLLo3Q and WZVVA6ÛRBzSgâk WZVVA6ÛRBzSgâk QqBêlc2f,124,744,744,744,168,1013,1013,1013
511,6,and and and 7ÇgwZzdyIAúkKK9SávtgbZ4cI and and áûR6çNcwD0nçD Ú9SdaOKaKAjlÕ4ÚfgDÁ 7ÇgwZzdyIAúkKK9SávtgbZ4cI Ú9SdaOKaKAjlÕ4ÚfgDÁ Ú9SdaOKaKAjlÕ4ÚfgDÁ,124,744,744,744,168,1013,1013,1013
576,6,and and ÉAwâWINgÉû_êLzWSû2 and sûZTwcpMRNúMFdrgéH ÉAwâWINgÉû_êLzWSû2 and and xsVXZgmUzÉd3Pab9M0áo1BGlÃUk ÉAwâWINgÉû_êLzWSû2 sûZTwcpMRNúMFdrgéH,124,744,744,744,168,1013,1013,1013
555,6,and and Ç3zDeA5FÇnçiOMjIWtDUfbêbâ3Õ7Pç and and Ç3zDeA5FÇnçiOMjIWtDUfbêbâ3Õ7Pç êrui0D 03ãxÕYÇÛ7iy7ÚS5VJ and JûãdbrHÁfwÉÚpUFÂ 03ãxÕYÇÛ7iy7ÚS5VJ,124,744,744,744,168,1013,1013,1013
590,6,and and K2Úç8Õ1_zwÊXnT4YDÃn4TÁ7l8zx and K2Úç8Õ1_zwÊXnT4YDÃn4TÁ7l8zx bH4HaUeuÇûFfxÊmDvyJsBãshIçS and and K2Úç8Õ1_zwÊXnT4YDÃn4TÁ7l8zx K2Úç8Õ1_zwÊXnT4YDÃn4TÁ7l8zx lÚ_Yâ9pWUvd,124,744,744,744,168,1013,1013,1013
594,6,and and DLúâV14a0fdScQIÁzm9 and and ca7IeAMÉgÇB8sk ca7IeAMÉgÇB8sk 9ARVUÚFj and DLúâV14a0fdScQIÁzm9 DLúâV14a0fdScQIÁzm9,124,744,744,744,168,1013,1013,1013
560,6,and and 47ÕÚyn1õwÇ3áIá1 nqún9yNwgeúhÛÛûG4TGeEGCkIZjcu and 47ÕÚyn1õwÇ3áIá1 and and âZ4YYD1OâAk918iKÁ_lhZ 47ÕÚyn1õwÇ3áIá1 âZ4YYD1OâAk918iKÁ_lhZ,124,744,744,744,168,1013,1013,1013
